 written on 19Jun2022 at 11:38:41 
           3
        1331
   -2   -5   -4    1    2   -0.000000   -0.000000
   -2   -5   -4    2    2   -0.000005   -0.000000
   -2   -5   -4    3    2   -0.000001   -0.000000
   -2   -5   -4    1    3    0.000000   -0.000000
   -2   -5   -4    2    3   -0.000001   -0.000000
   -2   -5   -4    3    3   -0.000000    0.000000
   -2   -5   -3    1    1   -0.000000    0.000000
   -2   -5   -3    2    1    0.000000   -0.000000
   -2   -5   -3    3    1   -0.000000   -0.000000
   -2   -5   -3    1    2    0.000000   -0.000000
   -2   -5   -3    2    2   -0.000002   -0.000000
   -2   -5   -3    3    2   -0.000003   -0.000000
   -2   -5   -3    1    3   -0.000000   -0.000000
   -2   -5   -3    2    3   -0.000003   -0.000000
   -2   -5   -3    3    3   -0.000001    0.000000
   -2   -5   -2    1    1   -0.000001    0.000000
   -2   -5   -2    2    1    0.000000   -0.000000
   -2   -5   -2    3    1    0.000000    0.000000
   -2   -5   -2    1    2    0.000000   -0.000000
   -2   -5   -2    2    2   -0.000001   -0.000000
   -2   -5   -2    3    2   -0.000010    0.000000
   -2   -5   -2    1    3    0.000000    0.000000
   -2   -5   -2    2    3   -0.000010   -0.000000
   -2   -5   -2    3    3   -0.000001    0.000000
   -2   -5   -1    1    1    0.000000    0.000000
   -2   -5   -1    2    1    0.000000    0.000000
   -2   -5   -1    3    1   -0.000000   -0.000000
   -2   -5   -1    1    2    0.000000    0.000000
   -2   -5   -1    2    2    0.000002   -0.000000
   -2   -5   -1    3    2   -0.000022    0.000000
   -2   -5   -1    1    3   -0.000000   -0.000000
   -2   -5   -1    2    3   -0.000022    0.000000
   -2   -5   -1    3    3   -0.000013   -0.000000
   -2   -5    0    1    1    0.000002    0.000000
   -2   -5    0    2    1    0.000000   -0.000000
   -2   -5    0    3    1   -0.000000    0.000000
   -2   -5    0    1    2    0.000000    0.000000
   -2   -5    0    2    2    0.000003   -0.000000
   -2   -5    0    3    2    0.000000   -0.000000
   -2   -5    0    1    3   -0.000000    0.000000
   -2   -5    0    2    3   -0.000000    0.000000
   -2   -5    0    3    3   -0.000199    0.000000
   -2   -5    1    1    1    0.000000   -0.000000
   -2   -5    1    2    1    0.000000   -0.000000
   -2   -5    1    3    1    0.000000    0.000000
   -2   -5    1    1    2   -0.000000    0.000000
   -2   -5    1    2    2    0.000002   -0.000000
   -2   -5    1    3    2    0.000022    0.000000
   -2   -5    1    1    3    0.000000    0.000000
   -2   -5    1    2    3    0.000022   -0.000000
   -2   -5    1    3    3   -0.000013    0.000000
   -2   -5    2    1    1   -0.000001   -0.000000
   -2   -5    2    2    1   -0.000000   -0.000000
   -2   -5    2    3    1   -0.000000    0.000000
   -2   -5    2    1    2    0.000000   -0.000000
   -2   -5    2    2    2   -0.000001    0.000000
   -2   -5    2    3    2    0.000010   -0.000000
   -2   -5    2    1    3    0.000000   -0.000000
   -2   -5    2    2    3    0.000010   -0.000000
   -2   -5    2    3    3   -0.000001   -0.000000
   -2   -5    3    1    1   -0.000000    0.000000
   -2   -5    3    2    1   -0.000000    0.000000
   -2   -5    3    3    1   -0.000000   -0.000000
   -2   -5    3    1    2    0.000000   -0.000000
   -2   -5    3    2    2   -0.000002    0.000000
   -2   -5    3    3    2    0.000003    0.000000
   -2   -5    3    1    3   -0.000000   -0.000000
   -2   -5    3    2    3    0.000003   -0.000000
   -2   -5    3    3    3   -0.000001   -0.000000
   -2   -5    4    1    1   -0.000000    0.000000
   -2   -5    4    2    1   -0.000000    0.000000
   -2   -5    4    3    1   -0.000000    0.000000
   -2   -5    4    1    2    0.000000   -0.000000
   -2   -5    4    2    2   -0.000005   -0.000000
   -2   -5    4    3    2    0.000001   -0.000000
   -2   -5    4    1    3    0.000000    0.000000
   -2   -5    4    2    3    0.000001   -0.000000
   -2   -5    4    3    3   -0.000000   -0.000000
   -2   -5    5    1    1   -0.000000    0.000000
   -2   -5    5    2    1   -0.000000   -0.000000
   -2   -5    5    3    1   -0.000000   -0.000000
   -2   -5    5    1    2   -0.000000   -0.000000
   -2   -5    5    2    2   -0.000004   -0.000000
   -2   -5    5    3    2   -0.000000   -0.000000
   -2   -5    5    1    3    0.000000    0.000000
   -2   -5    5    2    3    0.000000   -0.000000
   -2   -5    5    3    3   -0.000000    0.000000
   -2   -4   -5    1    1   -0.000000    0.000000
   -2   -4   -5    2    1   -0.000001    0.000000
   -2   -4   -5    3    1    0.000000   -0.000000
   -2   -4   -5    1    2   -0.000001   -0.000000
   -2   -4   -5    2    2   -0.000005   -0.000000
   -2   -4   -5    3    2    0.000000    0.000000
   -2   -4   -5    1    3    0.000000    0.000000
   -2   -4   -5    2    3    0.000000   -0.000000
   -2   -4   -5    3    3   -0.000000    0.000000
   -2   -4   -4    1    1   -0.000000    0.000000
   -2   -4   -4    2    1    0.000000   -0.000000
   -2   -4   -4    3    1    0.000000    0.000000
   -2   -4   -4    1    2    0.000000   -0.000000
   -2   -4   -4    2    2   -0.000007   -0.000000
   -2   -4   -4    3    2    0.000000   -0.000000
   -2   -4   -4    1    3    0.000000   -0.000000
   -2   -4   -4    2    3    0.000000   -0.000000
   -2   -4   -4    3    3   -0.000000   -0.000000
   -2   -4   -3    1    1   -0.000000    0.000000
   -2   -4   -3    2    1   -0.000002   -0.000000
   -2   -4   -3    3    1    0.000001   -0.000000
   -2   -4   -3    1    2   -0.000002   -0.000000
   -2   -4   -3    2    2   -0.000006   -0.000000
   -2   -4   -3    3    2    0.000000   -0.000000
   -2   -4   -3    1    3    0.000001   -0.000000
   -2   -4   -3    2    3    0.000000    0.000000
   -2   -4   -3    3    3   -0.000001    0.000000
   -2   -4   -2    1    1   -0.000001   -0.000000
   -2   -4   -2    2    1    0.000003   -0.000000
   -2   -4   -2    3    1    0.000003    0.000000
   -2   -4   -2    1    2    0.000003   -0.000000
   -2   -4   -2    2    2   -0.000007   -0.000000
   -2   -4   -2    3    2   -0.000002    0.000000
   -2   -4   -2    1    3    0.000003    0.000000
   -2   -4   -2    2    3   -0.000002    0.000000
   -2   -4   -2    3    3   -0.000007    0.000000
   -2   -4   -1    1    1    0.000000   -0.000000
   -2   -4   -1    2    1    0.000007   -0.000000
   -2   -4   -1    3    1    0.000014   -0.000000
   -2   -4   -1    1    2    0.000007    0.000000
   -2   -4   -1    2    2    0.000002    0.000000
   -2   -4   -1    3    2   -0.000014   -0.000000
   -2   -4   -1    1    3    0.000014    0.000000
   -2   -4   -1    2    3   -0.000014    0.000000
   -2   -4   -1    3    3   -0.000034   -0.000000
   -2   -4    0    1    1    0.000003    0.000000
   -2   -4    0    2    1   -0.000002   -0.000000
   -2   -4    0    3    1    0.000000   -0.000000
   -2   -4    0    1    2   -0.000002    0.000000
   -2   -4    0    2    2    0.000025    0.000000
   -2   -4    0    3    2    0.000000    0.000000
   -2   -4    0    1    3   -0.000000   -0.000000
   -2   -4    0    2    3   -0.000000    0.000000
   -2   -4    0    3    3   -0.000385   -0.000000
   -2   -4    1    1    1    0.000000   -0.000000
   -2   -4    1    2    1    0.000007   -0.000000
   -2   -4    1    3    1   -0.000014   -0.000000
   -2   -4    1    1    2    0.000007   -0.000000
   -2   -4    1    2    2    0.000002   -0.000000
   -2   -4    1    3    2    0.000014    0.000000
   -2   -4    1    1    3   -0.000014    0.000000
   -2   -4    1    2    3    0.000014    0.000000
   -2   -4    1    3    3   -0.000034    0.000000
   -2   -4    2    1    1   -0.000001   -0.000000
   -2   -4    2    2    1    0.000003   -0.000000
   -2   -4    2    3    1   -0.000003   -0.000000
   -2   -4    2    1    2    0.000003   -0.000000
   -2   -4    2    2    2   -0.000007   -0.000000
   -2   -4    2    3    2    0.000002   -0.000000
   -2   -4    2    1    3   -0.000003    0.000000
   -2   -4    2    2    3    0.000002   -0.000000
   -2   -4    2    3    3   -0.000007    0.000000
   -2   -4    3    1    1   -0.000000    0.000000
   -2   -4    3    2    1   -0.000002   -0.000000
   -2   -4    3    3    1   -0.000001   -0.000000
   -2   -4    3    1    2   -0.000002   -0.000000
   -2   -4    3    2    2   -0.000006    0.000000
   -2   -4    3    3    2   -0.000000   -0.000000
   -2   -4    3    1    3   -0.000001   -0.000000
   -2   -4    3    2    3   -0.000000   -0.000000
   -2   -4    3    3    3   -0.000001   -0.000000
   -2   -4    4    1    1   -0.000000    0.000000
   -2   -4    4    2    1    0.000000    0.000000
   -2   -4    4    3    1   -0.000000    0.000000
   -2   -4    4    1    2    0.000000   -0.000000
   -2   -4    4    2    2   -0.000007   -0.000000
   -2   -4    4    3    2   -0.000000    0.000000
   -2   -4    4    1    3   -0.000000   -0.000000
   -2   -4    4    2    3   -0.000000   -0.000000
   -2   -4    4    3    3   -0.000000    0.000000
   -2   -4    5    1    1   -0.000000    0.000000
   -2   -4    5    2    1   -0.000001    0.000000
   -2   -4    5    3    1    0.000000   -0.000000
   -2   -4    5    1    2   -0.000001   -0.000000
   -2   -4    5    2    2   -0.000005   -0.000000
   -2   -4    5    3    2    0.000000    0.000000
   -2   -4    5    1    3    0.000000    0.000000
   -2   -4    5    2    3    0.000000   -0.000000
   -2   -4    5    3    3   -0.000000    0.000000
   -2   -3   -5    1    1   -0.000001   -0.000000
   -2   -3   -5    2    1   -0.000003   -0.000000
   -2   -3   -5    3    1   -0.000000   -0.000000
   -2   -3   -5    1    2   -0.000003    0.000000
   -2   -3   -5    2    2   -0.000002    0.000000
   -2   -3   -5    3    2    0.000000   -0.000000
   -2   -3   -5    1    3   -0.000000    0.000000
   -2   -3   -5    2    3    0.000000   -0.000000
   -2   -3   -5    3    3   -0.000000   -0.000000
   -2   -3   -4    1    1   -0.000001   -0.000000
   -2   -3   -4    2    1    0.000000   -0.000000
   -2   -3   -4    3    1    0.000001    0.000000
   -2   -3   -4    1    2    0.000000    0.000000
   -2   -3   -4    2    2   -0.000006   -0.000000
   -2   -3   -4    3    2   -0.000002    0.000000
   -2   -3   -4    1    3    0.000001   -0.000000
   -2   -3   -4    2    3   -0.000002   -0.000000
   -2   -3   -4    3    3   -0.000000    0.000000
   -2   -3   -3    1    1   -0.000001    0.000000
   -2   -3   -3    2    1   -0.000003   -0.000000
   -2   -3   -3    3    1   -0.000002   -0.000000
   -2   -3   -3    1    2   -0.000003    0.000000
   -2   -3   -3    2    2   -0.000013    0.000000
   -2   -3   -3    3    2   -0.000003   -0.000000
   -2   -3   -3    1    3   -0.000002    0.000000
   -2   -3   -3    2    3   -0.000003    0.000000
   -2   -3   -3    3    3   -0.000001   -0.000000
   -2   -3   -2    1    1   -0.000001   -0.000000
   -2   -3   -2    2    1   -0.000002    0.000000
   -2   -3   -2    3    1   -0.000002    0.000000
   -2   -3   -2    1    2   -0.000002   -0.000000
   -2   -3   -2    2    2   -0.000026   -0.000000
   -2   -3   -2    3    2    0.000010    0.000000
   -2   -3   -2    1    3   -0.000002   -0.000000
   -2   -3   -2    2    3    0.000010    0.000000
   -2   -3   -2    3    3   -0.000026    0.000000
   -2   -3   -1    1    1    0.000003   -0.000000
   -2   -3   -1    2    1    0.000010    0.000000
   -2   -3   -1    3    1    0.000051    0.000000
   -2   -3   -1    1    2    0.000010   -0.000000
   -2   -3   -1    2    2   -0.000031    0.000000
   -2   -3   -1    3    2    0.000056    0.000000
   -2   -3   -1    1    3    0.000051    0.000000
   -2   -3   -1    2    3    0.000056    0.000000
   -2   -3   -1    3    3   -0.000247    0.000000
   -2   -3    0    1    1   -0.000000    0.000000
   -2   -3    0    2    1    0.000047   -0.000000
   -2   -3    0    3    1   -0.000000    0.000000
   -2   -3    0    1    2    0.000047   -0.000000
   -2   -3    0    2    2    0.000112    0.000000
   -2   -3    0    3    2    0.000000    0.000000
   -2   -3    0    1    3   -0.000000   -0.000000
   -2   -3    0    2    3   -0.000000    0.000000
   -2   -3    0    3    3   -0.001561   -0.000000
   -2   -3    1    1    1    0.000003    0.000000
   -2   -3    1    2    1    0.000010   -0.000000
   -2   -3    1    3    1   -0.000051    0.000000
   -2   -3    1    1    2    0.000010    0.000000
   -2   -3    1    2    2   -0.000031   -0.000000
   -2   -3    1    3    2   -0.000056    0.000000
   -2   -3    1    1    3   -0.000051   -0.000000
   -2   -3    1    2    3   -0.000056    0.000000
   -2   -3    1    3    3   -0.000247    0.000000
   -2   -3    2    1    1   -0.000001   -0.000000
   -2   -3    2    2    1   -0.000002   -0.000000
   -2   -3    2    3    1    0.000002    0.000000
   -2   -3    2    1    2   -0.000002   -0.000000
   -2   -3    2    2    2   -0.000026    0.000000
   -2   -3    2    3    2   -0.000010   -0.000000
   -2   -3    2    1    3    0.000002    0.000000
   -2   -3    2    2    3   -0.000010   -0.000000
   -2   -3    2    3    3   -0.000026    0.000000
   -2   -3    3    1    1   -0.000001   -0.000000
   -2   -3    3    2    1   -0.000003   -0.000000
   -2   -3    3    3    1    0.000002   -0.000000
   -2   -3    3    1    2   -0.000003   -0.000000
   -2   -3    3    2    2   -0.000013    0.000000
   -2   -3    3    3    2    0.000003   -0.000000
   -2   -3    3    1    3    0.000002   -0.000000
   -2   -3    3    2    3    0.000003   -0.000000
   -2   -3    3    3    3   -0.000001    0.000000
   -2   -3    4    1    1   -0.000001   -0.000000
   -2   -3    4    2    1    0.000000   -0.000000
   -2   -3    4    3    1   -0.000001    0.000000
   -2   -3    4    1    2    0.000000    0.000000
   -2   -3    4    2    2   -0.000006    0.000000
   -2   -3    4    3    2    0.000002   -0.000000
   -2   -3    4    1    3   -0.000001    0.000000
   -2   -3    4    2    3    0.000002   -0.000000
   -2   -3    4    3    3   -0.000000   -0.000000
   -2   -3    5    1    1   -0.000001   -0.000000
   -2   -3    5    2    1   -0.000003   -0.000000
   -2   -3    5    3    1   -0.000000   -0.000000
   -2   -3    5    1    2   -0.000003    0.000000
   -2   -3    5    2    2   -0.000002    0.000000
   -2   -3    5    3    2    0.000000   -0.000000
   -2   -3    5    1    3   -0.000000    0.000000
   -2   -3    5    2    3    0.000000   -0.000000
   -2   -3    5    3    3   -0.000000   -0.000000
   -2   -2   -5    1    1   -0.000001   -0.000000
   -2   -2   -5    2    1   -0.000010    0.000000
   -2   -2   -5    3    1    0.000000   -0.000000
   -2   -2   -5    1    2   -0.000010    0.000000
   -2   -2   -5    2    2   -0.000001    0.000000
   -2   -2   -5    3    2    0.000000   -0.000000
   -2   -2   -5    1    3   -0.000000    0.000000
   -2   -2   -5    2    3   -0.000000   -0.000000
   -2   -2   -5    3    3   -0.000001   -0.000000
   -2   -2   -4    1    1   -0.000007   -0.000000
   -2   -2   -4    2    1   -0.000002    0.000000
   -2   -2   -4    3    1    0.000003   -0.000000
   -2   -2   -4    1    2   -0.000002   -0.000000
   -2   -2   -4    2    2   -0.000007   -0.000000
   -2   -2   -4    3    2    0.000003    0.000000
   -2   -2   -4    1    3    0.000003   -0.000000
   -2   -2   -4    2    3    0.000003    0.000000
   -2   -2   -4    3    3   -0.000001    0.000000
   -2   -2   -3    1    1   -0.000026   -0.000000
   -2   -2   -3    2    1    0.000010   -0.000000
   -2   -2   -3    3    1   -0.000002    0.000000
   -2   -2   -3    1    2    0.000010   -0.000000
   -2   -2   -3    2    2   -0.000026    0.000000
   -2   -2   -3    3    2   -0.000002    0.000000
   -2   -2   -3    1    3   -0.000002    0.000000
   -2   -2   -3    2    3   -0.000002   -0.000000
   -2   -2   -3    3    3   -0.000001   -0.000000
   -2   -2   -2    1    1   -0.000053    0.000000
   -2   -2   -2    2    1   -0.000015   -0.000000
   -2   -2   -2    3    1   -0.000015   -0.000000
   -2   -2   -2    1    2   -0.000015    0.000000
   -2   -2   -2    2    2   -0.000053    0.000000
   -2   -2   -2    3    2   -0.000015    0.000000
   -2   -2   -2    1    3   -0.000015   -0.000000
   -2   -2   -2    2    3   -0.000015    0.000000
   -2   -2   -2    3    3   -0.000053   -0.000000
   -2   -2   -1    1    1   -0.000047    0.000000
   -2   -2   -1    2    1   -0.000107   -0.000000
   -2   -2   -1    3    1    0.000310   -0.000000
   -2   -2   -1    1    2   -0.000107    0.000000
   -2   -2   -1    2    2   -0.000047   -0.000000
   -2   -2   -1    3    2    0.000310    0.000000
   -2   -2   -1    1    3    0.000310    0.000000
   -2   -2   -1    2    3    0.000310    0.000000
   -2   -2   -1    3    3   -0.001020    0.000000
   -2   -2    0    1    1    0.000187   -0.000000
   -2   -2    0    2    1    0.000578   -0.000000
   -2   -2    0    3    1   -0.000000   -0.000000
   -2   -2    0    1    2    0.000578   -0.000000
   -2   -2    0    2    2    0.000187   -0.000000
   -2   -2    0    3    2   -0.000000   -0.000000
   -2   -2    0    1    3   -0.000000    0.000000
   -2   -2    0    2    3   -0.000000   -0.000000
   -2   -2    0    3    3   -0.006876    0.000000
   -2   -2    1    1    1   -0.000047    0.000000
   -2   -2    1    2    1   -0.000107   -0.000000
   -2   -2    1    3    1   -0.000310    0.000000
   -2   -2    1    1    2   -0.000107   -0.000000
   -2   -2    1    2    2   -0.000047   -0.000000
   -2   -2    1    3    2   -0.000310   -0.000000
   -2   -2    1    1    3   -0.000310   -0.000000
   -2   -2    1    2    3   -0.000310    0.000000
   -2   -2    1    3    3   -0.001020   -0.000000
   -2   -2    2    1    1   -0.000053   -0.000000
   -2   -2    2    2    1   -0.000015    0.000000
   -2   -2    2    3    1    0.000015    0.000000
   -2   -2    2    1    2   -0.000015   -0.000000
   -2   -2    2    2    2   -0.000053    0.000000
   -2   -2    2    3    2    0.000015   -0.000000
   -2   -2    2    1    3    0.000015   -0.000000
   -2   -2    2    2    3    0.000015   -0.000000
   -2   -2    2    3    3   -0.000053    0.000000
   -2   -2    3    1    1   -0.000026   -0.000000
   -2   -2    3    2    1    0.000010    0.000000
   -2   -2    3    3    1    0.000002   -0.000000
   -2   -2    3    1    2    0.000010    0.000000
   -2   -2    3    2    2   -0.000026    0.000000
   -2   -2    3    3    2    0.000002   -0.000000
   -2   -2    3    1    3    0.000002    0.000000
   -2   -2    3    2    3    0.000002    0.000000
   -2   -2    3    3    3   -0.000001    0.000000
   -2   -2    4    1    1   -0.000007   -0.000000
   -2   -2    4    2    1   -0.000002    0.000000
   -2   -2    4    3    1   -0.000003   -0.000000
   -2   -2    4    1    2   -0.000002    0.000000
   -2   -2    4    2    2   -0.000007    0.000000
   -2   -2    4    3    2   -0.000003   -0.000000
   -2   -2    4    1    3   -0.000003   -0.000000
   -2   -2    4    2    3   -0.000003   -0.000000
   -2   -2    4    3    3   -0.000001   -0.000000
   -2   -2    5    1    1   -0.000001   -0.000000
   -2   -2    5    2    1   -0.000010    0.000000
   -2   -2    5    3    1    0.000000   -0.000000
   -2   -2    5    1    2   -0.000010    0.000000
   -2   -2    5    2    2   -0.000001    0.000000
   -2   -2    5    3    2    0.000000   -0.000000
   -2   -2    5    1    3   -0.000000    0.000000
   -2   -2    5    2    3   -0.000000   -0.000000
   -2   -2    5    3    3   -0.000001   -0.000000
   -2   -1   -5    1    1   -0.000013   -0.000000
   -2   -1   -5    2    1   -0.000022    0.000000
   -2   -1   -5    3    1   -0.000000    0.000000
   -2   -1   -5    1    2   -0.000022   -0.000000
   -2   -1   -5    2    2    0.000002    0.000000
   -2   -1   -5    3    2    0.000000   -0.000000
   -2   -1   -5    1    3    0.000000    0.000000
   -2   -1   -5    2    3    0.000000   -0.000000
   -2   -1   -5    3    3    0.000000    0.000000
   -2   -1   -4    1    1   -0.000034   -0.000000
   -2   -1   -4    2    1   -0.000014    0.000000
   -2   -1   -4    3    1    0.000014   -0.000000
   -2   -1   -4    1    2   -0.000014   -0.000000
   -2   -1   -4    2    2    0.000002   -0.000000
   -2   -1   -4    3    2    0.000007    0.000000
   -2   -1   -4    1    3    0.000014   -0.000000
   -2   -1   -4    2    3    0.000007    0.000000
   -2   -1   -4    3    3    0.000000    0.000000
   -2   -1   -3    1    1   -0.000247    0.000000
   -2   -1   -3    2    1    0.000056    0.000000
   -2   -1   -3    3    1    0.000051    0.000000
   -2   -1   -3    1    2    0.000056    0.000000
   -2   -1   -3    2    2   -0.000031   -0.000000
   -2   -1   -3    3    2    0.000010   -0.000000
   -2   -1   -3    1    3    0.000051    0.000000
   -2   -1   -3    2    3    0.000010   -0.000000
   -2   -1   -3    3    3    0.000003   -0.000000
   -2   -1   -2    1    1   -0.001020   -0.000000
   -2   -1   -2    2    1    0.000310   -0.000000
   -2   -1   -2    3    1    0.000310   -0.000000
   -2   -1   -2    1    2    0.000310    0.000000
   -2   -1   -2    2    2   -0.000047    0.000000
   -2   -1   -2    3    2   -0.000107    0.000000
   -2   -1   -2    1    3    0.000310   -0.000000
   -2   -1   -2    2    3   -0.000107    0.000000
   -2   -1   -2    3    3   -0.000047   -0.000000
   -2   -1   -1    1    1   -0.001155   -0.000000
   -2   -1   -1    2    1    0.000162   -0.000000
   -2   -1   -1    3    1    0.000917    0.000000
   -2   -1   -1    1    2    0.000162    0.000000
   -2   -1   -1    2    2    0.000086    0.000000
   -2   -1   -1    3    2    0.000162    0.000000
   -2   -1   -1    1    3    0.000917    0.000000
   -2   -1   -1    2    3    0.000162    0.000000
   -2   -1   -1    3    3   -0.001155   -0.000000
   -2   -1    0    1    1    0.003017   -0.000000
   -2   -1    0    2    1    0.000159   -0.000000
   -2   -1    0    3    1    0.000000   -0.000000
   -2   -1    0    1    2    0.000159    0.000000
   -2   -1    0    2    2   -0.000072   -0.000000
   -2   -1    0    3    2   -0.000000    0.000000
   -2   -1    0    1    3   -0.000000    0.000000
   -2   -1    0    2    3   -0.000000   -0.000000
   -2   -1    0    3    3   -0.010808    0.000000
   -2   -1    1    1    1   -0.001155   -0.000000
   -2   -1    1    2    1    0.000162    0.000000
   -2   -1    1    3    1   -0.000917   -0.000000
   -2   -1    1    1    2    0.000162    0.000000
   -2   -1    1    2    2    0.000086   -0.000000
   -2   -1    1    3    2   -0.000162   -0.000000
   -2   -1    1    1    3   -0.000917   -0.000000
   -2   -1    1    2    3   -0.000162    0.000000
   -2   -1    1    3    3   -0.001155    0.000000
   -2   -1    2    1    1   -0.001020    0.000000
   -2   -1    2    2    1    0.000310   -0.000000
   -2   -1    2    3    1   -0.000310   -0.000000
   -2   -1    2    1    2    0.000310    0.000000
   -2   -1    2    2    2   -0.000047   -0.000000
   -2   -1    2    3    2    0.000107   -0.000000
   -2   -1    2    1    3   -0.000310    0.000000
   -2   -1    2    2    3    0.000107   -0.000000
   -2   -1    2    3    3   -0.000047    0.000000
   -2   -1    3    1    1   -0.000247    0.000000
   -2   -1    3    2    1    0.000056   -0.000000
   -2   -1    3    3    1   -0.000051   -0.000000
   -2   -1    3    1    2    0.000056    0.000000
   -2   -1    3    2    2   -0.000031   -0.000000
   -2   -1    3    3    2   -0.000010   -0.000000
   -2   -1    3    1    3   -0.000051    0.000000
   -2   -1    3    2    3   -0.000010   -0.000000
   -2   -1    3    3    3    0.000003    0.000000
   -2   -1    4    1    1   -0.000034   -0.000000
   -2   -1    4    2    1   -0.000014    0.000000
   -2   -1    4    3    1   -0.000014    0.000000
   -2   -1    4    1    2   -0.000014    0.000000
   -2   -1    4    2    2    0.000002    0.000000
   -2   -1    4    3    2   -0.000007    0.000000
   -2   -1    4    1    3   -0.000014   -0.000000
   -2   -1    4    2    3   -0.000007    0.000000
   -2   -1    4    3    3    0.000000   -0.000000
   -2   -1    5    1    1   -0.000013   -0.000000
   -2   -1    5    2    1   -0.000022    0.000000
   -2   -1    5    3    1   -0.000000    0.000000
   -2   -1    5    1    2   -0.000022   -0.000000
   -2   -1    5    2    2    0.000002    0.000000
   -2   -1    5    3    2    0.000000   -0.000000
   -2   -1    5    1    3    0.000000    0.000000
   -2   -1    5    2    3    0.000000   -0.000000
   -2   -1    5    3    3    0.000000    0.000000
   -2    0   -5    1    1   -0.000199   -0.000000
   -2    0   -5    2    1    0.000000   -0.000000
   -2    0   -5    3    1   -0.000000   -0.000000
   -2    0   -5    1    2   -0.000000   -0.000000
   -2    0   -5    2    2    0.000003   -0.000000
   -2    0   -5    3    2    0.000000    0.000000
   -2    0   -5    1    3    0.000000   -0.000000
   -2    0   -5    2    3    0.000000   -0.000000
   -2    0   -5    3    3    0.000002    0.000000
   -2    0   -4    1    1   -0.000385    0.000000
   -2    0   -4    2    1    0.000000    0.000000
   -2    0   -4    3    1    0.000000   -0.000000
   -2    0   -4    1    2   -0.000000   -0.000000
   -2    0   -4    2    2    0.000025   -0.000000
   -2    0   -4    3    2   -0.000002    0.000000
   -2    0   -4    1    3    0.000000    0.000000
   -2    0   -4    2    3   -0.000002    0.000000
   -2    0   -4    3    3    0.000003    0.000000
   -2    0   -3    1    1   -0.001561    0.000000
   -2    0   -3    2    1   -0.000000    0.000000
   -2    0   -3    3    1    0.000000    0.000000
   -2    0   -3    1    2   -0.000000    0.000000
   -2    0   -3    2    2    0.000112   -0.000000
   -2    0   -3    3    2    0.000047   -0.000000
   -2    0   -3    1    3    0.000000    0.000000
   -2    0   -3    2    3    0.000047   -0.000000
   -2    0   -3    3    3   -0.000000    0.000000
   -2    0   -2    1    1   -0.006876   -0.000000
   -2    0   -2    2    1   -0.000000   -0.000000
   -2    0   -2    3    1   -0.000000   -0.000000
   -2    0   -2    1    2   -0.000000   -0.000000
   -2    0   -2    2    2    0.000187    0.000000
   -2    0   -2    3    2    0.000578    0.000000
   -2    0   -2    1    3   -0.000000   -0.000000
   -2    0   -2    2    3    0.000578    0.000000
   -2    0   -2    3    3    0.000187   -0.000000
   -2    0   -1    1    1   -0.010808   -0.000000
   -2    0   -1    2    1   -0.000000   -0.000000
   -2    0   -1    3    1    0.000000    0.000000
   -2    0   -1    1    2   -0.000000   -0.000000
   -2    0   -1    2    2   -0.000072    0.000000
   -2    0   -1    3    2    0.000159   -0.000000
   -2    0   -1    1    3   -0.000000   -0.000000
   -2    0   -1    2    3    0.000159    0.000000
   -2    0   -1    3    3    0.003017   -0.000000
   -2    0    0    1    1    0.007125   -0.000000
   -2    0    0    2    1   -0.000000    0.000000
   -2    0    0    3    1   -0.000000    0.000000
   -2    0    0    1    2   -0.000000   -0.000000
   -2    0    0    2    2    0.000095    0.000000
   -2    0    0    3    2    0.000000    0.000000
   -2    0    0    1    3   -0.000000    0.000000
   -2    0    0    2    3   -0.000000   -0.000000
   -2    0    0    3    3    0.007125   -0.000000
   -2    0    1    1    1   -0.010808    0.000000
   -2    0    1    2    1   -0.000000    0.000000
   -2    0    1    3    1   -0.000000   -0.000000
   -2    0    1    1    2    0.000000   -0.000000
   -2    0    1    2    2   -0.000072   -0.000000
   -2    0    1    3    2   -0.000159   -0.000000
   -2    0    1    1    3    0.000000   -0.000000
   -2    0    1    2    3   -0.000159   -0.000000
   -2    0    1    3    3    0.003017   -0.000000
   -2    0    2    1    1   -0.006876   -0.000000
   -2    0    2    2    1    0.000000   -0.000000
   -2    0    2    3    1    0.000000    0.000000
   -2    0    2    1    2    0.000000   -0.000000
   -2    0    2    2    2    0.000187   -0.000000
   -2    0    2    3    2   -0.000578   -0.000000
   -2    0    2    1    3   -0.000000   -0.000000
   -2    0    2    2    3   -0.000578   -0.000000
   -2    0    2    3    3    0.000187    0.000000
   -2    0    3    1    1   -0.001561   -0.000000
   -2    0    3    2    1    0.000000   -0.000000
   -2    0    3    3    1   -0.000000   -0.000000
   -2    0    3    1    2   -0.000000   -0.000000
   -2    0    3    2    2    0.000112    0.000000
   -2    0    3    3    2   -0.000047   -0.000000
   -2    0    3    1    3   -0.000000    0.000000
   -2    0    3    2    3   -0.000047   -0.000000
   -2    0    3    3    3   -0.000000    0.000000
   -2    0    4    1    1   -0.000385    0.000000
   -2    0    4    2    1    0.000000   -0.000000
   -2    0    4    3    1   -0.000000    0.000000
   -2    0    4    1    2   -0.000000    0.000000
   -2    0    4    2    2    0.000025    0.000000
   -2    0    4    3    2    0.000002    0.000000
   -2    0    4    1    3   -0.000000   -0.000000
